DATE,TIME,STREET1,STREET2,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INITDIR,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,PEDESTRIAN,SPEEDING,NEIGHBOURHOOD_158,DIVISION
3/31/2022 8:00:00 AM,1736,LAKE SHORE BLVD W,SUPERIOR AVE,Major Arterial,Etobicoke York,43.614878,-79.48862,At Intersection,Traffic Signal,Clear,Daylight,Dry,1,Pedestrian Collisions,Other,unknown,East,Parked,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Humber Bay Shores,D22
4/5/2022 8:00:00 AM,125,LANSDOWNE AVE,LAPPIN AVE,Minor Arterial,Etobicoke York,43.664824,-79.445697,Non Intersection,No Control,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Pedestrian,45 to 49,Unknown,Unknown,Unknown,Unknown,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,Unknown,Yes,No,Junction-Wallace Emerson,D11
4/5/2022 8:00:00 AM,125,LANSDOWNE AVE,LAPPIN AVE,Minor Arterial,Etobicoke York,43.664824,-79.445697,Non Intersection,No Control,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Driver,40 to 44,South,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,Junction-Wallace Emerson,D11
4/5/2022 8:00:00 AM,1230,FINCH AVE W,400 S FINCH E RAMP,Major Arterial,Etobicoke York,43.753958,-79.532718,Non Intersection,No Control,Clear,Daylight,Dry,1,Pedestrian Collisions,Driver,35 to 39,West,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,Humbermede,D31
4/5/2022 8:00:00 AM,1230,FINCH AVE W,400 S FINCH E RAMP,Major Arterial,Etobicoke York,43.753958,-79.532718,Non Intersection,No Control,Clear,Daylight,Dry,1,Pedestrian Collisions,Pedestrian,60 to 64,West,Unknown,Unknown,Unknown,Pedestrian hit at mid-block,Walking on Roadway with Traffic,Inattentive,Unknown,Yes,No,Humbermede,D31
4/14/2022 8:00:00 AM,316,SPADINA AVE,KING ST W,Major Arterial,Toronto and East York,43.644992,-79.394862,Non Intersection,No Control,Rain,"Dark, artificial",Wet,1,Pedestrian Collisions,Pedestrian,30 to 34,East,Unknown,Unknown,Unknown,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,Unknown,Yes,Yes,Wellington Place,D14
4/14/2022 8:00:00 AM,316,SPADINA AVE,KING ST W,Major Arterial,Toronto and East York,43.644992,-79.394862,Non Intersection,No Control,Rain,"Dark, artificial",Wet,1,Pedestrian Collisions,Driver,unknown,South,Going Ahead,Exceeding Speed Limit,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Wellington Place,D14
4/15/2022 8:00:00 AM,43,DON VALLEY PARKWAY  S,LEASIDE BDGE,Expressway,Toronto and East York,43.697924,-79.350124,Non Intersection,No Control,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Pedestrian,35 to 39,Unknown,Unknown,Unknown,Unknown,Other / Undefined,Other,Unknown,Unknown,Yes,No,Broadview North,D55
4/15/2022 8:00:00 AM,43,DON VALLEY PARKWAY  S,LEASIDE BDGE,Expressway,Toronto and East York,43.697924,-79.350124,Non Intersection,No Control,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Driver,60 to 64,South,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,Broadview North,D55
4/26/2022 8:00:00 AM,1149,BLUFFWOOD DR,STEELES AVE E,Major Arterial,North York,43.807639,-79.376056,At Intersection,Traffic Signal,Clear,Daylight,Dry,1,Pedestrian Collisions,Pedestrian,Over 95,West,Unknown,Unknown,Unknown,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Inattentive,Unknown,Yes,No,Bayview Woods-Steeles,D33
4/26/2022 8:00:00 AM,1149,BLUFFWOOD DR,STEELES AVE E,Major Arterial,North York,43.807639,-79.376056,At Intersection,Traffic Signal,Clear,Daylight,Dry,1,Pedestrian Collisions,Driver,60 to 64,North,Turning Right,Improper Turn,Inattentive,Unknown,Unknown,Unknown,Unknown,Yes,No,Bayview Woods-Steeles,D33
5/13/2022 8:00:00 AM,2210,SALINAS CRT,ROSELAWN AVE,Local,Toronto and East York,43.70048,-79.449024,Intersection Related,No Control,Clear,"Dark, artificial",Dry,1,SMV Other,Moped Driver,35 to 39,East,Going Ahead,Lost control,Had Been Drinking,Unknown,Unknown,Unknown,Unknown,No,No,Briar Hill-Belgravia,D13
5/22/2022 8:00:00 AM,1911,2467 QUEEN ST E,Unknown,Minor Arterial,Toronto and East York,43.673403,-79.283077,At Intersection,Stop Sign,Clear,Daylight,Dry,1,SMV Other,Driver,65 to 69,South,Going Ahead,Lost control,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,The Beaches,D55
5/22/2022 8:00:00 AM,1911,2467 QUEEN ST E,Unknown,Minor Arterial,Toronto and East York,43.673403,-79.283077,At Intersection,Stop Sign,Clear,Daylight,Dry,1,SMV Other,Other,unknown,Unknown,Parked,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,The Beaches,D55
5/25/2022 8:00:00 AM,2312,LAKE SHORE BLVD W,BRITISH COLUMBIA RD,Major Arterial,Toronto and East York,43.630168,-79.426128,Non Intersection,No Control,Clear,"Dark, artificial",Dry,1,Approaching,Driver,20 to 24,West,Going Ahead,Lost control,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Fort York-Liberty Village,D14
5/25/2022 8:00:00 AM,2312,LAKE SHORE BLVD W,BRITISH COLUMBIA RD,Major Arterial,Toronto and East York,43.630168,-79.426128,Non Intersection,No Control,Clear,"Dark, artificial",Dry,1,Approaching,Driver,40 to 44,East,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Fort York-Liberty Village,D14
6/13/2022 8:00:00 AM,1815,SHEPPARD AVE W,SENTINEL RD,Major Arterial,North York,43.743579,-79.491809,At Intersection,Traffic Signal,Clear,Daylight,Dry,1,Turning Movement,Driver,40 to 44,East,Turning Left,Failed to Yield Right of Way,Normal,Unknown,Unknown,Unknown,Unknown,No,Yes,Downsview,D31
6/13/2022 8:00:00 AM,1815,SHEPPARD AVE W,SENTINEL RD,Major Arterial,North York,43.743579,-79.491809,At Intersection,Traffic Signal,Clear,Daylight,Dry,1,Turning Movement,Motorcycle Driver,35 to 39,West,Going Ahead,Speed too Fast For Condition,Other,Unknown,Unknown,Unknown,Unknown,No,Yes,Downsview,D31
